source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
osm,6681188688,II Groto Pub E Grill,,"Via Santa Teresa degli Scalzi 88, Napoli",Napoli,40.855570,14.248304,,,,,+390810194113,,Su 19:00-03:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,II Groto Pub E Grill,,osm_overpass,osm,osm
osm,7154744125,Johnny‘s Irish Pub,,Napoli,Napoli,40.845936,14.233198,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Johnny‘s Irish Pub,,osm_overpass,osm,typical_by_type
osm,9379445249,Joker,,Napoli,Napoli,40.846369,14.229083,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Joker,,osm_overpass,osm,typical_by_type
osm,13107567248,L'oca nera,,Napoli,Napoli,40.843081,14.223281,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,L'oca nera,,osm_overpass,osm,typical_by_type
osm,13240844471,L'Oca Nera Irish Pub,,"Via Gianlorenzo Bernini 17, Napoli",Napoli,40.843101,14.231734,,,,,+39 081 558 1649,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,L'Oca Nera Irish Pub,,osm_overpass,osm,typical_by_type
osm,9585819641,La Fesseria,,"Via Giovanni Paladino 17, 80138, Napoli",Napoli,40.847792,14.256727,,,,,+39 339 4283970,,Mo-We 18:30-26:00; Th-Sa 18:30-27:00; Su 18:30-26:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,La Fesseria,,osm_overpass,osm,osm
osm,13512607174,Level Up,,"Via Roma, 80055, Portici",Napoli,40.817952,14.333080,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Level Up,,osm_overpass,osm,typical_by_type
osm,2849037615,Morosini,,Napoli,Napoli,40.826502,14.195500,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Morosini,,osm_overpass,osm,typical_by_type
osm,5567444121,Morrigan Pub,,Napoli,Napoli,40.843765,14.235914,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Morrigan Pub,,osm_overpass,osm,typical_by_type
osm,6449456089,Mosto - Birra&Distillati,,"Vico II Alabardieri 28, Napoli",Napoli,40.835041,14.241181,,,,,,https://www.mosto.beer/,Mo-Su 19:00-23:55,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Mosto - Birra&Distillati,,osm_overpass,osm,osm
osm,615881140,Music Pub Glory,,Napoli,Napoli,40.830811,14.164469,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Music Pub Glory,,osm_overpass,osm,typical_by_type
osm,4128548532,Napoli Centrale,,Napoli,Napoli,40.844566,14.225116,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Napoli Centrale,,osm_overpass,osm,typical_by_type
osm,4141046285,Novenoveuno,,Napoli,Napoli,40.842914,14.226090,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Novenoveuno,,osm_overpass,osm,typical_by_type
osm,7142669603,Pannuoze,,Napoli,Napoli,40.855947,14.255536,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Pannuoze,,osm_overpass,osm,typical_by_type
osm,4128523032,Pub & Grill Salomone,,Napoli,Napoli,40.841935,14.222339,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Pub & Grill Salomone,,osm_overpass,osm,typical_by_type
osm,13406746283,Pub Alaska,,Napoli,Napoli,40.844270,14.225630,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Pub Alaska,,osm_overpass,osm,typical_by_type
osm,4128523033,Pub Nottingham,,Napoli,Napoli,40.843587,14.223075,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Pub Nottingham,,osm_overpass,osm,typical_by_type
osm,7204328614,Retro,,"Vico della Quercia 21, Napoli",Napoli,40.847188,14.250179,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Retro,,osm_overpass,osm,typical_by_type
osm,4141046286,Steak and Grill,,Napoli,Napoli,40.842832,14.225731,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,AMBIGUOUS_TO_REVIEW,False,existing,Steak and Grill,,osm_overpass,osm,typical_by_type
osm,4141046491,Steak House,,Napoli,Napoli,40.840596,14.227737,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,AMBIGUOUS_TO_REVIEW,False,existing,Steak House,,osm_overpass,osm,typical_by_type
osm,7150784761,The Juicy Lucy,,"Traversa Privata San Severino 2, 80128, Napoli",Napoli,40.853800,14.232247,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,The Juicy Lucy,,osm_overpass,osm,typical_by_type
osm,9379445557,The Penny Black,,Napoli,Napoli,40.846369,14.230286,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,The Penny Black,,osm_overpass,osm,typical_by_type
osm,7108027042,Tre,,Napoli,Napoli,40.851441,14.250441,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Tre,,osm_overpass,osm,typical_by_type
osm,4464800191,Vecchia America,,Napoli,Napoli,40.850150,14.227244,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Vecchia America,,osm_overpass,osm,typical_by_type
osm,13009358649,Vineapolis,,"Viale Campi Flegrei 22, 80124, Bagnoli",Napoli,40.816360,14.167078,,,,,,,Mo-Su 17:00-02:00,False,,no_price,2026-06-02T10:09:42Z,pub,TARGET,False,existing,Vineapolis,,osm_overpass,osm,typical_by_type
osm,10756246306,Enoteca,,Napoli,Napoli,40.846275,14.251212,,,,,,,Mo-Su 17:00-00:00,False,,no_price,2026-06-02T10:09:42Z,wine_bar,TARGET,False,existing,Enoteca,,osm_overpass,osm,typical_by_type
osm,5210298028,Enoteca Belledonne,,"Vico Belledonne a Chiaia 18, Napoli",Napoli,40.835127,14.239427,,,,,,,Mo-Su 17:00-00:00,False,,no_price,2026-06-02T10:09:42Z,wine_bar,TARGET,False,existing,Enoteca Belledonne,,osm_overpass,osm,typical_by_type
osm,7080567787,Enoteca Sermoneta,,Napoli,Napoli,40.823737,14.218667,,,,,,,Mo-Su 17:00-00:00,False,,no_price,2026-06-02T10:09:42Z,wine_bar,TARGET,False,existing,Enoteca Sermoneta,,osm_overpass,osm,typical_by_type
osm,9892869817,Il Rifugio Wine Bar,,Napoli,Napoli,40.842240,14.247378,,,,,,,Mo-Su 17:00-00:00,False,,no_price,2026-06-02T10:09:42Z,wine_bar,TARGET,False,existing,Il Rifugio Wine Bar,,osm_overpass,osm,typical_by_type
osm,3056293772,Vineria Stuzzicheria,,Napoli,Napoli,40.848514,14.255963,,,,,,,Mo-Su 17:00-00:00,False,,no_price,2026-06-02T10:09:42Z,wine_bar,TARGET,False,existing,Vineria Stuzzicheria,,osm_overpass,osm,typical_by_type
