source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
glovo,maki_poke,Maki Poke,https://glovoapp.com/it/it/milano-nord/maki-poke-nmil/,,Milano,,,,,,,,,,True,https://web.archive.org/web/20230203161452/https://glovoapp.com/it/it/milano-nord/maki-poke-nmil/,ok,2026-06-01T09:43:50Z
