source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,Amaro Silano,"Dente di Leone "" Valdôtaine""",,,0.0,EUR,menu,drink,,low,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,"Dente di Leone "" Valdôtaine""",Grappa Barricata Francoli Riserva,,5 €,5.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,Grappa Barricata Francoli Riserva,"Grappa Barricata Francoli "" Limousine""",,"5,50 €",5.5,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,"Grappa Barricata Francoli "" Limousine""","Jefferson "" Amaro Importante """,,"5,50 €",5.5,EUR,menu,drink,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,"Jefferson "" Amaro Importante """,Whisky Talisker,,8 €,8.0,EUR,menu,drink,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,Whisky Talisker,Whisky Laphroaig,,8 €,8.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,Whisky Laphroaig,"Rum""Zacapa""",,12 €,12.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/smhum,Corner,https://www.menudigitale.io/smhum,"Rum""Zacapa""","Rum""Don Papà""",,10 €,10.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/smhum
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,BIRRE ALLA SPINA,PILSNER URQUELL,"La Pilsner Urquell è una birra ceca bionda, dal colore dorato brillante, dal gusto rinfrescante e dalla schiuma cremosa. È una birra leggera e facile da bere.","6,50 €",6.5,EUR,menu,drink,beer_bottle,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,PILSNER URQUELL,"Nastro Azzurro (5,1°) (var1)","Bionda,Pils ,taliana",6 €,6.0,EUR,menu,drink,beer_peroni,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,PILSNER URQUELL,"Nastro Azzurro (5,1°) (var2)","Bionda,Pils ,taliana","3,50 €",3.5,EUR,menu,drink,beer_peroni,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Nastro Azzurro (5,1°)","Weisse Ayinger(5,1°) (var1)","Bionda,Weisse,Tedesca",4 €,4.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Nastro Azzurro (5,1°)","Weisse Ayinger(5,1°) (var2)","Bionda,Weisse,Tedesca",7 €,7.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Weisse Ayinger(5,1°)",Bulldog Strong Lager (8.7°) (var1),,7 €,7.0,EUR,menu,drink,beer_bottle,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Weisse Ayinger(5,1°)",Bulldog Strong Lager (8.7°) (var2),,4 €,4.0,EUR,menu,drink,beer_bottle,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,Bulldog Strong Lager (8.7°),"London Pride (4,7°) (var1)","Rossa,Pale Ale, Inglese",7 €,7.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,Bulldog Strong Lager (8.7°),"London Pride (4,7°) (var2)","Rossa,Pale Ale, Inglese",4 €,4.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"London Pride (4,7°)","Punk IPA BrewDog (5,8°) (var1)","Ambrata,IPA,Scozia",7 €,7.0,EUR,menu,drink,beer_bottle,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"London Pride (4,7°)","Punk IPA BrewDog (5,8°) (var2)","Ambrata,IPA,Scozia",4 €,4.0,EUR,menu,drink,beer_bottle,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Punk IPA BrewDog (5,8°)","Mulberry India Pale Ale(6,0°) (var1)","Ambrata,IPA,Italiana","6,50 €",6.5,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Punk IPA BrewDog (5,8°)","Mulberry India Pale Ale(6,0°) (var2)","Ambrata,IPA,Italiana",4 €,4.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Mulberry India Pale Ale(6,0°)","Guinness (4,2°) (var1)","Nera,Stout,Irlandese",7 €,7.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Mulberry India Pale Ale(6,0°)","Guinness (4,2°) (var2)","Nera,Stout,Irlandese",4 €,4.0,EUR,menu,unknown,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,"Guinness (4,2°)",SANT'AMBROEUS (7°)Birrificio di Lambrate,"Birra storica del birrificio, un simbolo soprattutto tra gli avventori dei locali del quartiere di Lambrate. Caratterizzata da una base delicata di malto pils e da una leggera luppolatura americana di Summit e Citra, la “Santa” è una golden ale dal buon tenore alcolico ma dalla facile bevuta. Deve il suo nome al patrono di Milano Sant’Ambrogio (in dialetto Sant’Ambroeus), eletto Vescovo di Milano il 7 Dicembre dell’anno 334.","6,50 €",6.5,EUR,menu,drink,,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,BIRRE IN BOTTIGLIA,"Pilsner Urquell (4,2°) 33 cl","Bionda,Pils, Repubblica Ceca","4,50 €",4.5,EUR,menu,drink,beer_draft_small,high,,2026-05-31T09:40:52Z,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/
