source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
menudigitale,www.menudigitale.io/anshc,Double,https://www.menudigitale.io/anshc/,,,,,,,,,,,,True,https://www.menudigitale.io/anshc/,filtered_out,2026-05-31T09:40:52Z
menudigitale,www.menudigitale.io/mulberry-sandonatomil-ristopub,"Mulberry st, San Donato",https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,,,,,,,,True,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,ok,2026-05-31T09:40:52Z
menudigitale,www.menudigitale.io/qcwsx,Brasita's Milano,https://www.menudigitale.io/qcwsx/,Via Gallarate 40,,,,,,,,,,,True,https://www.menudigitale.io/qcwsx/,filtered_out,2026-05-31T09:40:52Z
menudigitale,www.menudigitale.io/dsbfm,Pizza&Pasta,https://www.menudigitale.io/dsbfm/,Via transito 55 Catania. Tel 095-09.20.266,,,,,,,,,,,True,https://www.menudigitale.io/dsbfm/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/enotecapalombi1917,Oasi Della Birra,https://www.menudigitale.io/enotecapalombi1917/,"Piazza Testaccio, 39, 00153 Roma RM, Italy",,,,,,,,,,,True,https://www.menudigitale.io/enotecapalombi1917/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/nsxaa,ROSSO DI SERA,https://www.menudigitale.io/nsxaa/,,,,,,,,,,,,True,https://www.menudigitale.io/nsxaa/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/cantieredellebirre,"Cantiere delle Birre     (coperto € 1,00)",https://www.menudigitale.io/cantieredellebirre/,"Via Mauro Miscioscia, 14 Lavello (PZ)",,,,,,,,,,,True,https://www.menudigitale.io/cantieredellebirre/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/pizzeria-millennium,Pizzeria MillenniuM,https://www.menudigitale.io/pizzeria-millennium/,Via Garibaldi 2/b,,,,,,,,,,,True,https://www.menudigitale.io/pizzeria-millennium/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/mdzrx,Birreria Ristorante al Giardino,https://www.menudigitale.io/mdzrx/,,,,,,,,,,,,True,https://www.menudigitale.io/mdzrx/,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/trxsn/,Ristorante Trattoria Pizzeria,https://www.menudigitale.io/trxsn/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/trxsn/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/pizzeriacolombo/,Pizzeria Gastronomia Colombo,https://www.menudigitale.io/pizzeriacolombo/?lang=it,"Viale Colombo, 264, Quartu Sant'Elena, 09045 (CA)",,,,,,,,,,,True,https://www.menudigitale.io/pizzeriacolombo/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/gold-roger-pizzeria/,Gold Roger pizzeria,https://www.menudigitale.io/gold-roger-pizzeria/?lang=it,"Via Camillo Benso Conte di Cavour, 16, 09016 Iglesias SU, Italia",,,,,,,,,,,True,https://www.menudigitale.io/gold-roger-pizzeria/?lang=it,filtered_out,2026-05-31T09:40:53Z
menudigitale,www.menudigitale.io/pizzeria-ilcapriccio/,Il Capriccio Pizzeria,https://www.menudigitale.io/pizzeria-ilcapriccio/?lang=it,"Piazza Duomo, 92025 Casteltermini AG, Italia",,,,,,,,,,,True,https://www.menudigitale.io/pizzeria-ilcapriccio/?lang=it,filtered_out,2026-05-31T09:40:53Z
