source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
direct_website,eatmeandgo,Eatmeandgo,https://www.eatmeandgo.it/wp-content/uploads/2022/06/cropped-Favicon-270x270.jpg,,Milano,45.4642,9.1900,,,,,,,,True,https://www.eatmeandgo.it/wp-content/uploads/2022/06/cropped-Favicon-270x270.jpg,ok,2026-05-31T13:16:40Z
direct_website,tardispubmilanoit,tardispubmilano.it,https://tardispubmilano.it/wp-content/uploads/2026/01/cropped-Icona-sito-270x270.png,,Milano,45.4642,9.1900,,,,,,,,True,https://tardispubmilano.it/wp-content/uploads/2026/01/cropped-Icona-sito-270x270.png,ok,2026-05-31T13:16:40Z
direct_website,lucaeandreabar,Lucaeandreabar,https://www.lucaeandreabar.it/drink/,,Milano,45.4642,9.1900,,,,,,,,True,https://www.lucaeandreabar.it/drink/,ok,2026-05-31T13:16:40Z
direct_website,labirrofilacom,labirrofila.com,https://labirrofila.com/menu/pranzo/,,Milano,45.4642,9.1900,,,,,,,,True,https://labirrofila.com/menu/pranzo/,ok,2026-05-31T13:16:40Z
direct_website,morgantecocktail,Morgantecocktail,https://www.morgantecocktail.com/menu-drink/,,Milano,45.4642,9.1900,,,,,,,,True,https://www.morgantecocktail.com/menu-drink/,ok,2026-05-31T13:16:40Z
direct_website,suigenerisbar,suigeneris.bar,https://suigeneris.bar/menu/,Via Panfilo Castaldi 31 20124.0,Milano,45.4763158,9.2040763,,,,,,,,True,https://suigeneris.bar/menu/,ok,2026-05-31T13:16:40Z
direct_website,caffefernanda,Caffefernanda,https://www.caffefernanda.com/menu/,,Milano,45.4642,9.1900,,,,,,,,True,https://www.caffefernanda.com/menu/,ok,2026-05-31T13:16:40Z
direct_website,caricoio,carico.io,https://carico.io/build/assets/og-image-aN2agozn.webp,,Milano,45.4642,9.1900,,,,,,,,True,https://carico.io/build/assets/og-image-aN2agozn.webp,ok,2026-05-31T13:16:40Z
direct_website,floraetlabora,Floraetlabora,https://www.floraetlabora.it/,,Milano,45.4642,9.1900,,,,,,,,True,https://www.floraetlabora.it/,ok,2026-05-31T13:16:40Z
direct_website,armanisilos,Armanisilos,https://www.armanisilos.com/it/organizza-la-tua-visita/caffe/menu/,,Milano,45.4642,9.1900,,,,,,,,True,https://www.armanisilos.com/it/organizza-la-tua-visita/caffe/menu/,ok,2026-05-31T13:16:40Z
direct_website,woodstock,Woodstock,https://www.qodeup.com/woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,,,,,,,,True,https://www.qodeup.com/woodstock,ok,2026-05-31T13:16:40Z
