source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,nil_quartiere
comune_milano,ckan_C-PE_7643,Bar Viale JENNER EDOARDO 10,https://dati.comune.milano.it/dataset/C-PE/7643,"Viale JENNER EDOARDO 10, 20159, Milano",Milano,45.49749299999999,9.183127500000012,"a - Ristorante, trattoria, osteria con cucina e simili;d - Pizzerie e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127582Z,cafe,DERGANO
comune_milano,ckan_C-PE_7660,Bar Piazzetta PATTARI 2,https://dati.comune.milano.it/dataset/C-PE/7660,"Piazzetta PATTARI 2, 20122, Milano",Milano,45.464597999999995,9.193815,"a - Ristorante, trattoria, osteria con cucina e simili;d - Pizzerie e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127591Z,cafe,DUOMO
comune_milano,ckan_C-PE_7681,Bar Via FUSARO (DEL) 2,https://dati.comune.milano.it/dataset/C-PE/7681,"Via FUSARO (DEL) 2, 20146, Milano",Milano,45.46140299999999,9.152005500000001,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127604Z,cafe,PORTA MAGENTA
comune_milano,ckan_C-PE_8814,Bar Via PAISIELLO GIOVANNI 28,https://dati.comune.milano.it/dataset/C-PE/8814,"Via PAISIELLO GIOVANNI 28, 20131, Milano",Milano,45.481742999999994,9.220257000000004,"e - Bar gastronomici e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127611Z,cafe,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_8819,Bar Via CASATI FELICE 44,https://dati.comune.milano.it/dataset/C-PE/8819,"Via CASATI FELICE 44, 20124, Milano",Milano,45.48064500000001,9.199736999999999,"a - Ristorante, trattoria, osteria con cucina e simili;d - Pizzerie e simili;f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127620Z,cafe,STAZIONE CENTRALE - PONTE SEVESO
comune_milano,ckan_C-PE_8831,Bar Via BALDINUCCI FILIPPO 16,https://dati.comune.milano.it/dataset/C-PE/8831,"Via BALDINUCCI FILIPPO 16, 20158, Milano",Milano,45.50546700000001,9.175725,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127628Z,cafe,DERGANO
comune_milano,ckan_C-PE_8847,Bar Corso SEMPIONE 8,https://dati.comune.milano.it/dataset/C-PE/8847,"Corso SEMPIONE 8, 20154, Milano",Milano,45.477351,9.170599500000009,"a - Ristorante, trattoria, osteria con cucina e simili;e - Bar gastronomici e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127637Z,cafe,SARPI
comune_milano,ckan_C-PE_5106,Bar Via CREMA 19,https://dati.comune.milano.it/dataset/C-PE/5106,"Via CREMA 19, 20135, Milano",Milano,45.448587,9.20300850000001,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127654Z,cafe,PTA ROMANA
comune_milano,ckan_C-PE_5108,Bar Viale ISONZO 4,https://dati.comune.milano.it/dataset/C-PE/5108,"Viale ISONZO 4, 20135, Milano",Milano,45.44715600000001,9.208894500000014,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127660Z,cafe,PTA ROMANA
comune_milano,ckan_C-PE_5111,Bar Viale ISONZO 28,https://dati.comune.milano.it/dataset/C-PE/5111,"Viale ISONZO 28, 20135, Milano",Milano,45.446967,9.204538500000012,"e - Bar gastronomici e simili;f - Bar caffè e simili;d - Pizzerie e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127671Z,cafe,PTA ROMANA
comune_milano,ckan_C-PE_5114,Bar Corso LODI 22,https://dati.comune.milano.it/dataset/C-PE/5114,"Corso LODI 22, 20135, Milano",Milano,45.44886600000001,9.207089999999994,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127680Z,cafe,PTA ROMANA
comune_milano,ckan_C-PE_5120,Bar Via PASSERONI GIAN CARLO 2,https://dati.comune.milano.it/dataset/C-PE/5120,"Via PASSERONI GIAN CARLO 2, 20135, Milano",Milano,45.449838,9.205227000000008,"c - Tavole calde,self service, fast food e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127687Z,cafe,PTA ROMANA
comune_milano,ckan_C-PE_5265,Bar Via CAVALLOTTI FELICE 17,https://dati.comune.milano.it/dataset/C-PE/5265,"Via CAVALLOTTI FELICE 17, 20122, Milano",Milano,45.46368000000001,9.197140500000017,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127697Z,cafe,DUOMO
comune_milano,ckan_C-PE_5277,Bar Via DURINI 2,https://dati.comune.milano.it/dataset/C-PE/5277,"Via DURINI 2, 20122, Milano",Milano,45.463671000000005,9.197631000000001,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127704Z,cafe,DUOMO
comune_milano,ckan_C-PE_5281,Bar Via DURINI 28,https://dati.comune.milano.it/dataset/C-PE/5281,"Via DURINI 28, 20122, Milano",Milano,45.46562399999999,9.198337500000008,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127711Z,bar,DUOMO
comune_milano,ckan_C-PE_6399,Bar Via VAL DI FIEMME 36,https://dati.comune.milano.it/dataset/C-PE/6399,"Via VAL DI FIEMME 36, 20128, Milano",Milano,45.51035400000001,9.22972949999999,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127723Z,cafe,GORLA - PRECOTTO
comune_milano,ckan_C-PE_6402,Bar Via VALLAZZE 62,https://dati.comune.milano.it/dataset/C-PE/6402,"Via VALLAZZE 62, 20131, Milano",Milano,45.484227000000004,9.225580500000007,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127734Z,cafe,CITTA' STUDI
comune_milano,ckan_C-PE_7689,Bar Via ROTTA PAOLO 10,https://dati.comune.milano.it/dataset/C-PE/7689,"Via ROTTA PAOLO 10, 20162, Milano",Milano,45.516366000000005,9.189486000000016,d - Pizzerie e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127740Z,cafe,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
comune_milano,ckan_C-PE_7696,Bar Viale ABRUZZI 23,https://dati.comune.milano.it/dataset/C-PE/7696,"Viale ABRUZZI 23, 20131, Milano",Milano,45.477333000000016,9.216827999999992,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127746Z,bar,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_7697,Bar Piazza PREALPI 7,https://dati.comune.milano.it/dataset/C-PE/7697,"Piazza PREALPI 7, 20155, Milano",Milano,45.494388000000015,9.15248249999999,f - Bar caffè e simili;e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127753Z,cafe,VILLAPIZZONE - CAGNOLA - BOLDINASCO
comune_milano,ckan_C-PE_7698,Bar Piazzale ISTRIA 1,https://dati.comune.milano.it/dataset/C-PE/7698,"Piazzale ISTRIA 1, 20159, Milano",Milano,45.501273,9.197226,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127758Z,cafe,MACIACHINI - MAGGIOLINA
comune_milano,ckan_PE_25002,Bar Via MORGAGNI GIOVANNI BATTISTA 28,https://dati.comune.milano.it/dataset/PE/25002,"Via MORGAGNI GIOVANNI BATTISTA 28, 20129, Milano",Milano,45.47898900000001,9.213551999999993,"e - Bar gastronomici e simili;f - Bar caffè e simili;h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127773Z,cafe,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_8902,Bar Via EUSTACHI BARTOLOMEO 17,https://dati.comune.milano.it/dataset/C-PE/8902,"Via EUSTACHI BARTOLOMEO 17, 20129, Milano",Milano,45.47549699999999,9.214537500000006,"a - Ristorante, trattoria, osteria con cucina e simili;c - Tavole calde,self service, fast food e simili;e - Bar gastronomici e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.127780Z,bar,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_8965,Bar Via MODICA 1,https://dati.comune.milano.it/dataset/C-PE/8965,"Via MODICA 1, 20143, Milano",Milano,45.439245,9.155223000000007,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127794Z,cafe,MONCUCCO - SAN CRISTOFORO
comune_milano,ckan_C-PE_6219,Bar Via ARCONATI COSTANZA 9,https://dati.comune.milano.it/dataset/C-PE/6219,"Via ARCONATI COSTANZA 9, 20135, Milano",Milano,45.457965,9.218627999999995,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127805Z,bar,UMBRIA - MOLISE - CALVAIRATE
comune_milano,ckan_C-PE_6229,Bar Via BATTISTI CESARE 1,https://dati.comune.milano.it/dataset/C-PE/6229,"Via BATTISTI CESARE 1, 20122, Milano",Milano,45.463266000000004,9.199376999999998,d - Pizzerie e simili;e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127811Z,bar,GUASTALLA
comune_milano,ckan_C-PE_6254,Bar Via CARACCIOLO FRANCESCO 16,https://dati.comune.milano.it/dataset/C-PE/6254,"Via CARACCIOLO FRANCESCO 16, 20155, Milano",Milano,45.488574,9.157662000000016,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127821Z,bar,GHISOLFA
comune_milano,ckan_C-PE_6255,Bar Via SARZANA 40,https://dati.comune.milano.it/dataset/C-PE/6255,"Via SARZANA 40, 20159, Milano",Milano,45.503118,9.193270500000011,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127828Z,bar,MACIACHINI - MAGGIOLINA
