spiagge_venue_id,spiagge_url,slug,sitemap_source,discovered_at
11447,https://www.spiagge.it/stabilimenti-balneari/11447-lido-hawaii-beach-mondragone/,lido-hawaii-beach-mondragone,stabilimenti_03,2026-06-01T15:18:21Z
11448,https://www.spiagge.it/stabilimenti-balneari/11448-lido-barone/,lido-barone,stabilimenti_03,2026-06-01T15:18:21Z
11449,https://www.spiagge.it/stabilimenti-balneari/11449-lido-aquarius/,lido-aquarius,stabilimenti_01,2026-06-01T15:18:21Z
11450,https://www.spiagge.it/stabilimenti-balneari/11450-lido-della-siesta/,lido-della-siesta,stabilimenti_03,2026-06-01T15:18:21Z
11451,https://www.spiagge.it/stabilimenti-balneari/11451-lido-alex/,lido-alex,stabilimenti_03,2026-06-01T15:18:21Z
11453,https://www.spiagge.it/stabilimenti-balneari/11453-lido-luise/,lido-luise,stabilimenti_01,2026-06-01T15:18:21Z
11455,https://www.spiagge.it/stabilimenti-balneari/11455-lido-el-sombrero-baiaverde/,lido-el-sombrero-baiaverde,stabilimenti_03,2026-06-01T15:18:21Z
11456,https://www.spiagge.it/stabilimenti-balneari/11456-lido-bernardino-bau-beach/,lido-bernardino-bau-beach,stabilimenti_01,2026-06-01T15:18:21Z
11457,https://www.spiagge.it/stabilimenti-balneari/11457-lido-costazzurra/,lido-costazzurra,stabilimenti_03,2026-06-01T15:18:21Z
11458,https://www.spiagge.it/stabilimenti-balneari/11458-circolo-baia-verde/,circolo-baia-verde,stabilimenti_03,2026-06-01T15:18:21Z
11459,https://www.spiagge.it/stabilimenti-balneari/11459-lido-scalzone/,lido-scalzone,stabilimenti_01,2026-06-01T15:18:21Z
11460,https://www.spiagge.it/stabilimenti-balneari/11460-lido-il-timone/,lido-il-timone,stabilimenti_03,2026-06-01T15:18:21Z
11461,https://www.spiagge.it/stabilimenti-balneari/11461-stella-maris-beach-club/,stella-maris-beach-club,stabilimenti_03,2026-06-01T15:18:21Z
11462,https://www.spiagge.it/stabilimenti-balneari/11462-spiaggia-relax/,spiaggia-relax,stabilimenti_03,2026-06-01T15:18:21Z
11463,https://www.spiagge.it/stabilimenti-balneari/11463-i-delfini-complesso-turistico-balneare/,i-delfini-complesso-turistico-balneare,stabilimenti_01,2026-06-01T15:18:21Z
11466,https://www.spiagge.it/stabilimenti-balneari/11466-lido-arcobaleno-by-blue-sky-beach/,lido-arcobaleno-by-blue-sky-beach,stabilimenti_03,2026-06-01T15:18:21Z
11467,https://www.spiagge.it/stabilimenti-balneari/11467-shati-beach-club/,shati-beach-club,stabilimenti_03,2026-06-01T15:18:21Z
11470,https://www.spiagge.it/stabilimenti-balneari/11470-lido-maracaibo/,lido-maracaibo,stabilimenti_03,2026-06-01T15:18:21Z
11471,https://www.spiagge.it/stabilimenti-balneari/11471-lido-rosso-e-nero/,lido-rosso-e-nero,stabilimenti_03,2026-06-01T15:18:21Z
11472,https://www.spiagge.it/stabilimenti-balneari/11472-lido-tritone/,lido-tritone,stabilimenti_03,2026-06-01T15:18:21Z
11473,https://www.spiagge.it/stabilimenti-balneari/11473-lido-california-ischitella/,lido-california-ischitella,stabilimenti_01,2026-06-01T15:18:21Z
11474,https://www.spiagge.it/stabilimenti-balneari/11474-lido-la-fiesta/,lido-la-fiesta,stabilimenti_03,2026-06-01T15:18:21Z
11475,https://www.spiagge.it/stabilimenti-balneari/11475-lido-la-selvetta/,lido-la-selvetta,stabilimenti_03,2026-06-01T15:18:21Z
11477,https://www.spiagge.it/stabilimenti-balneari/11477-lido-baracchino-rosso/,lido-baracchino-rosso,stabilimenti_03,2026-06-01T15:18:21Z
11478,https://www.spiagge.it/stabilimenti-balneari/11478-lido-la-favorita/,lido-la-favorita,stabilimenti_03,2026-06-01T15:18:21Z
11479,https://www.spiagge.it/stabilimenti-balneari/11479-lido-airone/,lido-airone,stabilimenti_03,2026-06-01T15:18:21Z
11481,https://www.spiagge.it/stabilimenti-balneari/11481-lido-pagano/,lido-pagano,stabilimenti_03,2026-06-01T15:18:21Z
11482,https://www.spiagge.it/stabilimenti-balneari/11482-lido-onde-blu/,lido-onde-blu,stabilimenti_03,2026-06-01T15:18:21Z
11483,https://www.spiagge.it/stabilimenti-balneari/11483-bagni-giulia/,bagni-giulia,stabilimenti_03,2026-06-01T15:18:21Z
11484,https://www.spiagge.it/stabilimenti-balneari/11484-lido-miramare/,lido-miramare,stabilimenti_03,2026-06-01T15:18:21Z
11485,https://www.spiagge.it/stabilimenti-balneari/11485-lido-gallo/,lido-gallo,stabilimenti_01,2026-06-01T15:18:21Z
11486,https://www.spiagge.it/stabilimenti-balneari/11486-seven-beach-sunset/,seven-beach-sunset,stabilimenti_03,2026-06-01T15:18:21Z
11487,https://www.spiagge.it/stabilimenti-balneari/11487-rama-beach-cafe/,rama-beach-cafe,stabilimenti_01,2026-06-01T15:18:21Z
11488,https://www.spiagge.it/stabilimenti-balneari/11488-lido-la-fiorente/,lido-la-fiorente,stabilimenti_01,2026-06-01T15:18:21Z
11490,https://www.spiagge.it/stabilimenti-balneari/11490-lido-palma-rey/,lido-palma-rey,stabilimenti_01,2026-06-01T15:18:21Z
11491,https://www.spiagge.it/stabilimenti-balneari/11491-lido-cristallo/,lido-cristallo,stabilimenti_03,2026-06-01T15:18:21Z
11493,https://www.spiagge.it/stabilimenti-balneari/11493-lido-sibilla/,lido-sibilla,stabilimenti_03,2026-06-01T15:18:21Z
11494,https://www.spiagge.it/stabilimenti-balneari/11494-ammot-cafe/,ammot-cafe,stabilimenti_03,2026-06-01T15:18:21Z
11495,https://www.spiagge.it/stabilimenti-balneari/11495-partenope-beach/,partenope-beach,stabilimenti_03,2026-06-01T15:18:21Z
11497,https://www.spiagge.it/stabilimenti-balneari/11497-kami-beach/,kami-beach,stabilimenti_03,2026-06-01T15:18:21Z
11498,https://www.spiagge.it/stabilimenti-balneari/11498-varca-d-oro/,varca-d-oro,stabilimenti_01,2026-06-01T15:18:21Z
11499,https://www.spiagge.it/stabilimenti-balneari/11499-lido-sabbia-d-argento/,lido-sabbia-d-argento,stabilimenti_01,2026-06-01T15:18:21Z
11500,https://www.spiagge.it/stabilimenti-balneari/11500-lido-le-canarie/,lido-le-canarie,stabilimenti_03,2026-06-01T15:18:21Z
11501,https://www.spiagge.it/stabilimenti-balneari/11501-lido-onda-del-mare/,lido-onda-del-mare,stabilimenti_01,2026-06-01T15:18:21Z
11502,https://www.spiagge.it/stabilimenti-balneari/11502-lido-del-sole/,lido-del-sole,stabilimenti_03,2026-06-01T15:18:21Z
11503,https://www.spiagge.it/stabilimenti-balneari/11503-sohara-luxury-club/,sohara-luxury-club,stabilimenti_03,2026-06-01T15:18:21Z
11505,https://www.spiagge.it/stabilimenti-balneari/11505-le-dune-beach-club/,le-dune-beach-club,stabilimenti_03,2026-06-01T15:18:21Z
11506,https://www.spiagge.it/stabilimenti-balneari/11506-genesi-spiritual-beach/,genesi-spiritual-beach,stabilimenti_01,2026-06-01T15:18:21Z
11508,https://www.spiagge.it/stabilimenti-balneari/11508-breeze-summer-club/,breeze-summer-club,stabilimenti_03,2026-06-01T15:18:21Z
11509,https://www.spiagge.it/stabilimenti-balneari/11509-lido-mon-soleil/,lido-mon-soleil,stabilimenti_03,2026-06-01T15:18:21Z
11510,https://www.spiagge.it/stabilimenti-balneari/11510-key-beach/,key-beach,stabilimenti_03,2026-06-01T15:18:21Z
11511,https://www.spiagge.it/stabilimenti-balneari/11511-capri-beach/,capri-beach,stabilimenti_03,2026-06-01T15:18:21Z
11515,https://www.spiagge.it/stabilimenti-balneari/11515-panorama-beach-park/,panorama-beach-park,stabilimenti_03,2026-06-01T15:18:21Z
11517,https://www.spiagge.it/stabilimenti-balneari/11517-labelon-experience-beach-club/,labelon-experience-beach-club,stabilimenti_03,2026-06-01T15:18:21Z
11518,https://www.spiagge.it/stabilimenti-balneari/11518-vision-events/,vision-events,stabilimenti_03,2026-06-01T15:18:21Z
11522,https://www.spiagge.it/stabilimenti-balneari/11522-lido-virgilio/,lido-virgilio,stabilimenti_01,2026-06-01T15:18:21Z
11524,https://www.spiagge.it/stabilimenti-balneari/11524-lido-aqua-beach/,lido-aqua-beach,stabilimenti_03,2026-06-01T15:18:21Z
11525,https://www.spiagge.it/stabilimenti-balneari/11525-lido-america/,lido-america,stabilimenti_03,2026-06-01T15:18:21Z
11526,https://www.spiagge.it/stabilimenti-balneari/11526-lido-saturday/,lido-saturday,stabilimenti_01,2026-06-01T15:18:21Z
11527,https://www.spiagge.it/stabilimenti-balneari/11527-lido-belvedere/,lido-belvedere,stabilimenti_01,2026-06-01T15:18:21Z
11528,https://www.spiagge.it/stabilimenti-balneari/11528-lido-florida/,lido-florida,stabilimenti_03,2026-06-01T15:18:21Z
11531,https://www.spiagge.it/stabilimenti-balneari/11531-lido-nazionale/,lido-nazionale,stabilimenti_03,2026-06-01T15:18:21Z
11532,https://www.spiagge.it/stabilimenti-balneari/11532-beach-brothers/,beach-brothers,stabilimenti_03,2026-06-01T15:18:21Z
11534,https://www.spiagge.it/stabilimenti-balneari/11534-la-spiaggia-del-castello-di-baia/,la-spiaggia-del-castello-di-baia,stabilimenti_03,2026-06-01T15:18:21Z
11536,https://www.spiagge.it/stabilimenti-balneari/11536-montenuovo-beach/,montenuovo-beach,stabilimenti_03,2026-06-01T15:18:21Z
11540,https://www.spiagge.it/stabilimenti-balneari/11540-lido-fortuna/,lido-fortuna,stabilimenti_03,2026-06-01T15:18:21Z
11541,https://www.spiagge.it/stabilimenti-balneari/11541-bagno-sirena/,bagno-sirena,stabilimenti_03,2026-06-01T15:18:21Z
11542,https://www.spiagge.it/stabilimenti-balneari/11542-bagno-ideal/,bagno-ideal,stabilimenti_03,2026-06-01T15:18:21Z
11547,https://www.spiagge.it/stabilimenti-balneari/11547-antico-bagno-favorita/,antico-bagno-favorita,stabilimenti_01,2026-06-01T15:18:21Z
11549,https://www.spiagge.it/stabilimenti-balneari/11549-lido-incantesimo/,lido-incantesimo,stabilimenti_03,2026-06-01T15:18:21Z
11550,https://www.spiagge.it/stabilimenti-balneari/11550-lido-gelsomino/,lido-gelsomino,stabilimenti_01,2026-06-01T15:18:21Z
11552,https://www.spiagge.it/stabilimenti-balneari/11552-torre-saracena/,torre-saracena,stabilimenti_03,2026-06-01T15:18:21Z
11554,https://www.spiagge.it/stabilimenti-balneari/11554-nettuno-lounge-beach/,nettuno-lounge-beach,stabilimenti_03,2026-06-01T15:18:21Z
11555,https://www.spiagge.it/stabilimenti-balneari/11555-ammare/,ammare,stabilimenti_03,2026-06-01T15:18:21Z
11559,https://www.spiagge.it/stabilimenti-balneari/11559-rotonda-lounge-beach/,rotonda-lounge-beach,stabilimenti_03,2026-06-01T15:18:21Z
11566,https://www.spiagge.it/stabilimenti-balneari/11566-antico-bagno-di-seiano/,antico-bagno-di-seiano,stabilimenti_03,2026-06-01T15:18:21Z
11569,https://www.spiagge.it/stabilimenti-balneari/11569-lido-metamare/,lido-metamare,stabilimenti_01,2026-06-01T15:18:21Z
11570,https://www.spiagge.it/stabilimenti-balneari/11570-peter-s-beach/,peter-s-beach,stabilimenti_03,2026-06-01T15:18:21Z
11572,https://www.spiagge.it/stabilimenti-balneari/11572-marameo-beach-club/,marameo-beach-club,stabilimenti_03,2026-06-01T15:18:21Z
11573,https://www.spiagge.it/stabilimenti-balneari/11573-leonelli-s-beach/,leonelli-s-beach,stabilimenti_01,2026-06-01T15:18:21Z
11574,https://www.spiagge.it/stabilimenti-balneari/11574-bagni-salvatore/,bagni-salvatore,stabilimenti_03,2026-06-01T15:18:21Z
11576,https://www.spiagge.it/stabilimenti-balneari/11576-capitan-cook/,capitan-cook,stabilimenti_03,2026-06-01T15:18:21Z
11577,https://www.spiagge.it/stabilimenti-balneari/11577-giardino-romantico/,giardino-romantico,stabilimenti_01,2026-06-01T15:18:21Z
11580,https://www.spiagge.it/stabilimenti-balneari/11580-framar/,framar,stabilimenti_03,2026-06-01T15:18:21Z
11581,https://www.spiagge.it/stabilimenti-balneari/11581-mary-s-beach/,mary-s-beach,stabilimenti_03,2026-06-01T15:18:21Z
11582,https://www.spiagge.it/stabilimenti-balneari/11582-bagni-africano/,bagni-africano,stabilimenti_03,2026-06-01T15:18:21Z
11583,https://www.spiagge.it/stabilimenti-balneari/11583-bar-bagni-mimi-/,bar-bagni-mimi-,stabilimenti_03,2026-06-01T15:18:21Z
11584,https://www.spiagge.it/stabilimenti-balneari/11584-recommone/,recommone,stabilimenti_03,2026-06-01T15:18:21Z
11587,https://www.spiagge.it/stabilimenti-balneari/11587-da-ferdinando/,da-ferdinando,stabilimenti_01,2026-06-01T15:18:21Z
11588,https://www.spiagge.it/stabilimenti-balneari/11588-f-lli-grassi-beach-bar/,f-lli-grassi-beach-bar,stabilimenti_01,2026-06-01T15:18:21Z
11593,https://www.spiagge.it/stabilimenti-balneari/11593-ristorante-da-teresa/,ristorante-da-teresa,stabilimenti_03,2026-06-01T15:18:21Z
11594,https://www.spiagge.it/stabilimenti-balneari/11594-lido-degli-artisti/,lido-degli-artisti,stabilimenti_01,2026-06-01T15:18:21Z
11595,https://www.spiagge.it/stabilimenti-balneari/11595-lido-delle-sirene/,lido-delle-sirene,stabilimenti_03,2026-06-01T15:18:21Z
11597,https://www.spiagge.it/stabilimenti-balneari/11597-silver-moon/,silver-moon,stabilimenti_03,2026-06-01T15:18:21Z
11598,https://www.spiagge.it/stabilimenti-balneari/11598-bagni-mar-di-cobalto/,bagni-mar-di-cobalto,stabilimenti_03,2026-06-01T15:18:21Z
11605,https://www.spiagge.it/stabilimenti-balneari/11605-ristorante-lounge-bar-lido-eldorado/,ristorante-lounge-bar-lido-eldorado,stabilimenti_03,2026-06-01T15:18:21Z
11607,https://www.spiagge.it/stabilimenti-balneari/11607-hotel-sole/,hotel-sole,stabilimenti_03,2026-06-01T15:18:21Z
11609,https://www.spiagge.it/stabilimenti-balneari/11609-lido-adriana/,lido-adriana,stabilimenti_03,2026-06-01T15:18:21Z
11612,https://www.spiagge.it/stabilimenti-balneari/11612-lido-night-e-day/,lido-night-e-day,stabilimenti_03,2026-06-01T15:18:21Z
11615,https://www.spiagge.it/stabilimenti-balneari/11615-lido-a--cartera/,lido-a--cartera,stabilimenti_03,2026-06-01T15:18:21Z
11616,https://www.spiagge.it/stabilimenti-balneari/11616-il-calypso/,il-calypso,stabilimenti_01,2026-06-01T15:18:21Z
11618,https://www.spiagge.it/stabilimenti-balneari/11618-il-risorgimento-costa-d-amalfi/,il-risorgimento-costa-d-amalfi,stabilimenti_03,2026-06-01T15:18:21Z
11622,https://www.spiagge.it/stabilimenti-balneari/11622-lido-arcobaleno-salerno/,lido-arcobaleno-salerno,stabilimenti_03,2026-06-01T15:18:21Z
11623,https://www.spiagge.it/stabilimenti-balneari/11623-lido-aurora/,lido-aurora,stabilimenti_03,2026-06-01T15:18:21Z
11624,https://www.spiagge.it/stabilimenti-balneari/11624-scoglio-24/,scoglio-24,stabilimenti_03,2026-06-01T15:18:21Z
11626,https://www.spiagge.it/stabilimenti-balneari/11626-spiaggia-del-caterpillar/,spiaggia-del-caterpillar,stabilimenti_03,2026-06-01T15:18:21Z
11627,https://www.spiagge.it/stabilimenti-balneari/11627-lido-colombo/,lido-colombo,stabilimenti_03,2026-06-01T15:18:21Z
11628,https://www.spiagge.it/stabilimenti-balneari/11628-nuovo-mercatello/,nuovo-mercatello,stabilimenti_03,2026-06-01T15:18:21Z
11629,https://www.spiagge.it/stabilimenti-balneari/11629-bagni-miramare/,bagni-miramare,stabilimenti_03,2026-06-01T15:18:21Z
11630,https://www.spiagge.it/stabilimenti-balneari/11630-sea-garden/,sea-garden,stabilimenti_03,2026-06-01T15:18:21Z
11631,https://www.spiagge.it/stabilimenti-balneari/11631-lido-kursaal/,lido-kursaal,stabilimenti_01,2026-06-01T15:18:21Z
11632,https://www.spiagge.it/stabilimenti-balneari/11632-lido-del-carabiniere/,lido-del-carabiniere,stabilimenti_03,2026-06-01T15:18:21Z
11634,https://www.spiagge.it/stabilimenti-balneari/11634-new-golden-beach/,new-golden-beach,stabilimenti_03,2026-06-01T15:18:21Z
11635,https://www.spiagge.it/stabilimenti-balneari/11635-lido-il-pascia-ristorante-pizzeria/,lido-il-pascia-ristorante-pizzeria,stabilimenti_03,2026-06-01T15:18:21Z
11636,https://www.spiagge.it/stabilimenti-balneari/11636-lido-rosanna/,lido-rosanna,stabilimenti_03,2026-06-01T15:18:21Z
11637,https://www.spiagge.it/stabilimenti-balneari/11637-lido-margherita/,lido-margherita,stabilimenti_03,2026-06-01T15:18:21Z
11639,https://www.spiagge.it/stabilimenti-balneari/11639-bagni-savoia/,bagni-savoia,stabilimenti_01,2026-06-01T15:18:21Z
11640,https://www.spiagge.it/stabilimenti-balneari/11640-lido-kristal/,lido-kristal,stabilimenti_03,2026-06-01T15:18:21Z
11641,https://www.spiagge.it/stabilimenti-balneari/11641-lido-il-panfilo/,lido-il-panfilo,stabilimenti_03,2026-06-01T15:18:21Z
11643,https://www.spiagge.it/stabilimenti-balneari/11643-lido-albatros/,lido-albatros,stabilimenti_01,2026-06-01T15:18:21Z
11645,https://www.spiagge.it/stabilimenti-balneari/11645-lido-ok/,lido-ok,stabilimenti_03,2026-06-01T15:18:21Z
11646,https://www.spiagge.it/stabilimenti-balneari/11646-lido-virgin/,lido-virgin,stabilimenti_03,2026-06-01T15:18:21Z
11647,https://www.spiagge.it/stabilimenti-balneari/11647-mojito-beach/,mojito-beach,stabilimenti_03,2026-06-01T15:18:21Z
11648,https://www.spiagge.it/stabilimenti-balneari/11648-lido-night-e-day/,lido-night-e-day,stabilimenti_03,2026-06-01T15:18:21Z
11650,https://www.spiagge.it/stabilimenti-balneari/11650-lido-miramare-srl/,lido-miramare-srl,stabilimenti_03,2026-06-01T15:18:21Z
11651,https://www.spiagge.it/stabilimenti-balneari/11651-lido-samoa/,lido-samoa,stabilimenti_03,2026-06-01T15:18:21Z
11652,https://www.spiagge.it/stabilimenti-balneari/11652-camping-lido-mediterraneo/,camping-lido-mediterraneo,stabilimenti_01,2026-06-01T15:18:21Z
11655,https://www.spiagge.it/stabilimenti-balneari/11655-bagno-38/,bagno-38,stabilimenti_03,2026-06-01T15:18:21Z
11656,https://www.spiagge.it/stabilimenti-balneari/11656-lido-arenella/,lido-arenella,stabilimenti_01,2026-06-01T15:18:21Z
11659,https://www.spiagge.it/stabilimenti-balneari/11659-hawaiian-beach-village/,hawaiian-beach-village,stabilimenti_01,2026-06-01T15:18:21Z
11660,https://www.spiagge.it/stabilimenti-balneari/11660-bagni-cinzia/,bagni-cinzia,stabilimenti_03,2026-06-01T15:18:21Z
11662,https://www.spiagge.it/stabilimenti-balneari/11662-giamaica-village/,giamaica-village,stabilimenti_01,2026-06-01T15:18:21Z
11664,https://www.spiagge.it/stabilimenti-balneari/11664-lido-tado/,lido-tado,stabilimenti_03,2026-06-01T15:18:21Z
11666,https://www.spiagge.it/stabilimenti-balneari/11666-rick-s-beach-paestum/,rick-s-beach-paestum,stabilimenti_03,2026-06-01T15:18:21Z
11667,https://www.spiagge.it/stabilimenti-balneari/11667-molo-sirena-beach-e-restaurant-on-the-sea/,molo-sirena-beach-e-restaurant-on-the-sea,stabilimenti_03,2026-06-01T15:18:21Z
11668,https://www.spiagge.it/stabilimenti-balneari/11668-lido-le-nereidi/,lido-le-nereidi,stabilimenti_03,2026-06-01T15:18:21Z
11669,https://www.spiagge.it/stabilimenti-balneari/11669-lido-tritone/,lido-tritone,stabilimenti_03,2026-06-01T15:18:21Z
11670,https://www.spiagge.it/stabilimenti-balneari/11670-lido-paestum/,lido-paestum,stabilimenti_03,2026-06-01T15:18:21Z
11671,https://www.spiagge.it/stabilimenti-balneari/11671-lido-il-tuffatore/,lido-il-tuffatore,stabilimenti_03,2026-06-01T15:18:21Z
11672,https://www.spiagge.it/stabilimenti-balneari/11672-lido-girasole/,lido-girasole,stabilimenti_03,2026-06-01T15:18:21Z
11673,https://www.spiagge.it/stabilimenti-balneari/11673-chelys-beach/,chelys-beach,stabilimenti_03,2026-06-01T15:18:21Z
11674,https://www.spiagge.it/stabilimenti-balneari/11674-lido-kennedy/,lido-kennedy,stabilimenti_03,2026-06-01T15:18:21Z
11675,https://www.spiagge.it/stabilimenti-balneari/11675-dum-dum-republic/,dum-dum-republic,stabilimenti_01,2026-06-01T15:18:21Z
11677,https://www.spiagge.it/stabilimenti-balneari/11677-lido-nettuno/,lido-nettuno,stabilimenti_01,2026-06-01T15:18:21Z
11678,https://www.spiagge.it/stabilimenti-balneari/11678-lido-hotel-ariston/,lido-hotel-ariston,stabilimenti_03,2026-06-01T15:18:21Z
11679,https://www.spiagge.it/stabilimenti-balneari/11679-lido-nausicaa/,lido-nausicaa,stabilimenti_03,2026-06-01T15:18:21Z
11681,https://www.spiagge.it/stabilimenti-balneari/11681-resort-giglio-di-mare/,resort-giglio-di-mare,stabilimenti_01,2026-06-01T15:18:21Z
11684,https://www.spiagge.it/stabilimenti-balneari/11684-lido-mediterraneo/,lido-mediterraneo,stabilimenti_03,2026-06-01T15:18:21Z
11686,https://www.spiagge.it/stabilimenti-balneari/11686-lido-il-brigantino/,lido-il-brigantino,stabilimenti_03,2026-06-01T15:18:21Z
11687,https://www.spiagge.it/stabilimenti-balneari/11687-lido-clorinda-mare/,lido-clorinda-mare,stabilimenti_03,2026-06-01T15:18:21Z
11688,https://www.spiagge.it/stabilimenti-balneari/11688-si-beach/,si-beach,stabilimenti_03,2026-06-01T15:18:21Z
11690,https://www.spiagge.it/stabilimenti-balneari/11690-lido-la-duna/,lido-la-duna,stabilimenti_03,2026-06-01T15:18:21Z
11692,https://www.spiagge.it/stabilimenti-balneari/11692-golden-beach/,golden-beach,stabilimenti_03,2026-06-01T15:18:21Z
11693,https://www.spiagge.it/stabilimenti-balneari/11693-lido-delle-sirene/,lido-delle-sirene,stabilimenti_03,2026-06-01T15:18:21Z
11695,https://www.spiagge.it/stabilimenti-balneari/11695-lido-la-gondola/,lido-la-gondola,stabilimenti_03,2026-06-01T15:18:21Z
11696,https://www.spiagge.it/stabilimenti-balneari/11696-lido-eden-bleu/,lido-eden-bleu,stabilimenti_03,2026-06-01T15:18:21Z
11698,https://www.spiagge.it/stabilimenti-balneari/11698-lido-la-siesta/,lido-la-siesta,stabilimenti_01,2026-06-01T15:18:21Z
11700,https://www.spiagge.it/stabilimenti-balneari/11700-lido-fulgor/,lido-fulgor,stabilimenti_01,2026-06-01T15:18:21Z
11701,https://www.spiagge.it/stabilimenti-balneari/11701-lido-mec-beach/,lido-mec-beach,stabilimenti_01,2026-06-01T15:18:21Z
11702,https://www.spiagge.it/stabilimenti-balneari/11702-lido-marilena/,lido-marilena,stabilimenti_03,2026-06-01T15:18:21Z
11703,https://www.spiagge.it/stabilimenti-balneari/11703-lido-internazionale/,lido-internazionale,stabilimenti_03,2026-06-01T15:18:21Z
11706,https://www.spiagge.it/stabilimenti-balneari/11706-lido-da-franca/,lido-da-franca,stabilimenti_03,2026-06-01T15:18:21Z
11707,https://www.spiagge.it/stabilimenti-balneari/11707-eucalipti-lido/,eucalipti-lido,stabilimenti_01,2026-06-01T15:18:21Z
11708,https://www.spiagge.it/stabilimenti-balneari/11708-il-raggio-verde/,il-raggio-verde,stabilimenti_01,2026-06-01T15:18:21Z
11709,https://www.spiagge.it/stabilimenti-balneari/11709-luna-beach/,luna-beach,stabilimenti_03,2026-06-01T15:18:21Z
11712,https://www.spiagge.it/stabilimenti-balneari/11712-lido-jamaica/,lido-jamaica,stabilimenti_03,2026-06-01T15:18:21Z
11713,https://www.spiagge.it/stabilimenti-balneari/11713-le-coin-d-annita/,le-coin-d-annita,stabilimenti_03,2026-06-01T15:18:21Z
11714,https://www.spiagge.it/stabilimenti-balneari/11714-lido-cocoa-beach/,lido-cocoa-beach,stabilimenti_03,2026-06-01T15:18:21Z
11715,https://www.spiagge.it/stabilimenti-balneari/11715-lido-costa-d-oro/,lido-costa-d-oro,stabilimenti_03,2026-06-01T15:18:21Z
11716,https://www.spiagge.it/stabilimenti-balneari/11716-lido-dal-pincio/,lido-dal-pincio,stabilimenti_03,2026-06-01T15:18:21Z
11722,https://www.spiagge.it/stabilimenti-balneari/11722-casa-del-mare/,casa-del-mare,stabilimenti_03,2026-06-01T15:18:21Z
11723,https://www.spiagge.it/stabilimenti-balneari/11723-lido-maredamare/,lido-maredamare,stabilimenti_03,2026-06-01T15:18:21Z
11724,https://www.spiagge.it/stabilimenti-balneari/11724-aloha-beach-lido/,aloha-beach-lido,stabilimenti_03,2026-06-01T15:18:21Z
11725,https://www.spiagge.it/stabilimenti-balneari/11725-lido-porta-del-sole/,lido-porta-del-sole,stabilimenti_03,2026-06-01T15:18:21Z
11726,https://www.spiagge.it/stabilimenti-balneari/11726-lido-mirage/,lido-mirage,stabilimenti_03,2026-06-01T15:18:21Z
11730,https://www.spiagge.it/stabilimenti-balneari/11730-la-baia-del-sole/,la-baia-del-sole,stabilimenti_03,2026-06-01T15:18:21Z
11731,https://www.spiagge.it/stabilimenti-balneari/11731-lido-la-rosa-dei-venti/,lido-la-rosa-dei-venti,stabilimenti_03,2026-06-01T15:18:21Z
11732,https://www.spiagge.it/stabilimenti-balneari/11732-lido-giu-gio/,lido-giu-gio,stabilimenti_03,2026-06-01T15:18:21Z
11735,https://www.spiagge.it/stabilimenti-balneari/11735-mister-marlin-beach/,mister-marlin-beach,stabilimenti_03,2026-06-01T15:18:21Z
11737,https://www.spiagge.it/stabilimenti-balneari/11737-lido-karibu/,lido-karibu,stabilimenti_03,2026-06-01T15:18:21Z
11738,https://www.spiagge.it/stabilimenti-balneari/11738-lido-azzurra-mare/,lido-azzurra-mare,stabilimenti_03,2026-06-01T15:18:21Z
11740,https://www.spiagge.it/stabilimenti-balneari/11740-lido-le-5-vele/,lido-le-5-vele,stabilimenti_03,2026-06-01T15:18:21Z
11741,https://www.spiagge.it/stabilimenti-balneari/11741-il-timoniere/,il-timoniere,stabilimenti_01,2026-06-01T15:18:21Z
11742,https://www.spiagge.it/stabilimenti-balneari/11742-lido-velia-luxury-beach/,lido-velia-luxury-beach,stabilimenti_03,2026-06-01T15:18:21Z
11743,https://www.spiagge.it/stabilimenti-balneari/11743-spiaggia-privata-villaggio-artemis/,spiaggia-privata-villaggio-artemis,stabilimenti_03,2026-06-01T15:18:21Z
11744,https://www.spiagge.it/stabilimenti-balneari/11744-villaggio-turistico-le-palme/,villaggio-turistico-le-palme,stabilimenti_03,2026-06-01T15:18:21Z
11745,https://www.spiagge.it/stabilimenti-balneari/11745-lido-la-lampara/,lido-la-lampara,stabilimenti_03,2026-06-01T15:18:21Z
11746,https://www.spiagge.it/stabilimenti-balneari/11746-ristorante-lo-sciabecco-ascea/,ristorante-lo-sciabecco-ascea,stabilimenti_03,2026-06-01T15:18:21Z
11747,https://www.spiagge.it/stabilimenti-balneari/11747-villaggio-elea/,villaggio-elea,stabilimenti_01,2026-06-01T15:18:21Z
11748,https://www.spiagge.it/stabilimenti-balneari/11748-zucchero-e-cannella-beach/,zucchero-e-cannella-beach,stabilimenti_01,2026-06-01T15:18:21Z
11749,https://www.spiagge.it/stabilimenti-balneari/11749-poseidonia-beach/,poseidonia-beach,stabilimenti_03,2026-06-01T15:18:21Z
11750,https://www.spiagge.it/stabilimenti-balneari/11750-lido-scirocco/,lido-scirocco,stabilimenti_03,2026-06-01T15:18:21Z
11751,https://www.spiagge.it/stabilimenti-balneari/11751-lido-mascalzone-latino/,lido-mascalzone-latino,stabilimenti_03,2026-06-01T15:18:21Z
11752,https://www.spiagge.it/stabilimenti-balneari/11752-lido-bellavista/,lido-bellavista,stabilimenti_03,2026-06-01T15:18:21Z
